site,title,company,location,description,"Jumlah Perguruan Tinggi di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi","Jumlah Mahasiswa di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi",Jumlah lulusan sarjana 2020,Jumlah lulusan sarjana 2021,Persentase lulusan SMA/SMK 2020,Persentase lulusan SMA/SMK 2021,Jumlah penduduk perprovinsi 2020,Jumlah penduduk perprovinsi 2021,Persentase pengangguran 2020,Persentase pengangguran 2021
indeed,Wireless Engineer,Mitra Solusi Infokom,DKI Jakarta,"Handling Second level support for technical issues on Wireless Network products. Installing, implementing, troubleshoot, problem solving for project and…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Staf Teknisi Komputer,PT Asia Teknologi Solusi (ATS Communication),DKI Jakarta,Kami membutuhkan kandidat yang berpengalaman dalam bidang Jaringan Komputer sebagai layanan Managed Service kami ke pelanggan.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Staf Teknisi,PT Asia Teknologi Solusi (ATS Communication),DKI Jakarta,Kami membutuhkan kandidat yang berpengalaman dalam bidang Jaringan Komputer sebagai layanan Managed Service kami ke pelanggan.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Compnet,DKI Jakarta,Provide solutions and give recommendations to the customer according to their needs. Regularly visit the customer to check up their device.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,IT Systems Engineer,PT. Prodata Sistem Teknologi,DKI Jakarta,"Good understanding basic & advanced network monitoring, security system & IT Service Management. Minimum S1 degree , preferred major in Engineering/Computer…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,StrategArt,DKI Jakarta,Responsible in defining network capacity planning. Minimum 3 years experiences in network implementation projects.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,JAVANDRA,DKI Jakarta,Handling & Monitoring the implementation of PoC. Works with Supervisor or Project Manager to run PoC. Age Max. 25 years old. Job Type: Full Time Part Time.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,DE-CIX Management GmbH,DKI Jakarta,Installation of network hardware and software. Experience in working on network equipment and data center environment.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,GITS Indonesia,DKI Jakarta,Coordinating computer network access and use. Replacing faulty network hardware components when required. Conferring with network users about solving existing…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Elabram,DKI Jakarta,22 - 30 Year(s) old.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Graha Karya,DKI Jakarta,At least 1-2 year(s) of working experience in the related field is required for this position. Fresh Graduate(s) are welcome to apply.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Langit Kreasi Solusindo,DKI Jakarta,"Handling first level support for technical issues on Wireless products. Installing, implementing, troubleshoot, problem solving for project and supporting an…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Indocom Niaga,DKI Jakarta,Expert in the design techniques as well as the corporate-scale network system implementation. Create Bill of Material and proposal of proposed solution.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,ICDX,DKI Jakarta,"Plan, deploy and monitor IT solutions to ensure system hardening and network security. Review new solutions and improve the resilience of the current network…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Technosoft SEA Pte Ltd,DKI Jakarta,Help user with hardware and software issue. Developing source code and customization of dynamics Microsoft software.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Graha Karya,DKI Jakarta,"At least 1-2 year(s) of working experience in the related field is required for this position. Strong IT skills, comfortable with computer based tools,…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,"MUFG Bank, Ltd., Jakarta Branch",DKI Jakarta,"Hands-on experience with monitoring, network diagnostic and network analytics tools. Proven hands-on network engineering experience.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Monotaro,DKI Jakarta,"Understand hardware and network is preferable. Ensures any given tasks are reported on and resolved in a timely manner. OS - Linux(Ubuntu), Windows server.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,System Engineer,Compnet,DKI Jakarta,"Troubleshooting and Reporting for network Issues. Experience with troubleshooting, network diagnostic, monitoring and analysis tools.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Senior Network Engineer,PT Berlian Sistem Informasi,DKI Jakarta,"Execute network engineer activities such as installing & configuring various network devices and services (routers, switches, firewalls, load balancers, VPN,…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Humana International,DKI Jakarta,Bachelor Degree or Master Degree in Information Technology (IT) or Computer Science. Must have 5 years experience in IT Network Engineering.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,PT. MUST,DKI Jakarta,Pendidikan minimal S1 Elektro/Telekomunikasi/Teknologi Informasi. Memiliki kemampuan bahasa Inggris lisan maupun tulis.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Security Engineer,Wira Arta Telematika,DKI Jakarta,"Responsible for operation of network security equipment including upgrade, patch, and monitoring. Installation, configuration, and maintenance of network…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Network Engineer,Qtera Mandiri,DKI Jakarta,"Melakukan implementasi, demo produk, dan kegiatan maintenance di customer. Membuat laporan hasil kerja (product demo, problem solving, dan lain-lain).",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Python Developer,Permana Solutions,DKI Jakarta,"Strong knowledge of machine learning principles and techniques, including supervised and unsupervised learning, and neural networks.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Junior Network Engineer,Data Global Komukatama,DKI Jakarta,"Create and maintain comprehensive documentation for all implemented networks. Identifies, diagnoses, and resolves network problems.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,System Engineer,PT Lawencon Internasional,DKI Jakarta,Have knowledge about network and security concepts and tuning techniques and system performance configuration. Provide technical direction to IT support staff.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Engineer,NTT Ltd.,DKI Jakarta,Design computer security strategy and engineer comprehensive cybersecurity architecture. Install software that monitors systems and networks for security…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Engineer,NTT Ltd.,DKI Jakarta,The MS Engineer is responsible for providing a service to clients by proactively identifying and resolving technical incidents and problems.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,IT Engineer,OTO Group,DKI Jakarta,30 tahun* Pendidikan D3/S1 Teknik Informatika /Manajemen Informatika/Teknik Komputer* Menguasai AD Windows 2008-2012* Menguasai Messaging dan Proxy Server*…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Engineer,PT Nexcom Indonesia,DKI Jakarta,"Monitoring network and operation system. Coordinating technician when trouble shooting. Making reports after installing, dismantle, and troubleshooting.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Network Engineer,PT. Astra Graphia Information Technology (AGIT),DKI Jakarta,"installastion of Network Device (Routing Switching, Wireless, SD-WAN, dan SD-DC)Optimization & Improvement at Project Delivery (Routing Switching, Wireless, SD-WAN, dan SD-DC)Manage as Project Manager for some customer.Make reporting 4DMinimum Qualifications Education: Bachelor Degree from reputable universitySkills:Mastering Network Routing Switching (Cisco, Huawei, HP, Aruba, Juniper)SD-WAN Technology Device (Fortigate, Silverpeak, Cisco)Data Center Facility devices (UPS, PAC, EMS, Basic Electrical)Self-motivated and takes accountability and ownership for work under minimum supervision.Preq. Knowledge: Have a good knowledge for fundamental networking areas. OSI Model, Data Link, Network, Transport and Application Layers, Switching & Routing, Load Balancing, Security and Application Delivery PlatformsExperience: 2-3 years experience",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Network Security Engineer,NTT Ltd.,DKI Jakarta,"Key Roles and Responsibilities:Ensure that assigned infrastructure at the client site is configured, installed, tested, and operationalPerform necessary checks, apply monitoring tools and respond to alertsIdentify problems and errors prior to or when it occurs and log all such incidents in a timely manner with the required level of detailAssist in analyzing, assigning, and escalating support callsInvestigate third line support calls assigned and identify the root cause of incidents and problemsReport and escalate issues to 3rd party vendors if necessaryProvide onsite technical support to clients and provide field engineering services to clientsConduct a monthly random review of incidents and service requests, analyze and recommend improvement in qualityProvide continuous feedback to clients and affected parties and update all systems and/or portals as prescribed by NTTProactively identify opportunities for work optimization including opportunities for automation of workCertificates QualificationsAdvanced diploma, degree, or relevant qualification in IT/Computing (or demonstrated equivalent work experience)Minimum cert - NSE 3Required Experience:Minimum 2 years of experience with FirewallDemonstrated experience of Managed ServicesDemonstrated experience working with vendors and/or 3rd parties",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Information Technology System Engineer,Esco,DKI Jakarta,"Esco Lifesciences Group provides enabling technologies, products and services to the life sciences and healthcare industries, supporting academic research and scientific discoveries, clinical practice, as well as biopharmaceutical R&D and manufacturing. Headquartered in Singapore, Esco has an extensive sales network in over 100 countries, direct sales and service offices in 24 countries, 8 manufacturing and R&D hubs in the US, Europe, the UK, China, Singapore, Indonesia, and over 1500 employees worldwide.Esco is poised to benefit from the sustained growth of the healthcare and biopharma industries in Asia and globally. Esco has achieved market leadership in China, and globally, in multiple categories within some of the fastest-growing segments — with China being its largest and fastest growing market. As a Singapore-headquartered company, Esco is a nexus of East and West, bridging technologies, products and talent across the world, with global operations spanning the US, Europe and Asia.The candidate will be a member of the Systems and Infrastructure team that manages Servers, System, PaaS and SaaS. His/her responsibilities includes the following: • Implement and Maintain systems and services across all environments in accordance to Company standards and policies. • Review or propose remediation solutions to address vulnerabilities identified and ensure the solutions are implemented within reasonable timeframe. • Manage, coordinate, and implement software/system upgrades and patches. Technical Skills Requirements: • Experience in Azure cloud and Microsoft 365. • Experience in IT System Management tool • Diploma or Bachelor’s Degree in related discipline. • Possess a valid certification in Microsoft Windows Server or equivalent. • Experience in vmware, Linux and MS SQL Server are required.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,IT Security Specialist,Deloitte,DKI Jakarta,Support cyber maturity and cyber risk assessment to understand client cyber security posture. Support development of information security / cyber security…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Security Engineer,Ensign InfoSecurity (Cyber Security) Pte Ltd,DKI Jakarta,Support vulnerability assessments by reviewing and providing remediation to the security hardening of the security solutions.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,IT Security Specialist,Accenture,DKI Jakarta,Familiar with cloud-based enterprise security technologies. Advising and shaping security architecture best practices in an evolving client environment.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
